alert_description,verdict,artifact_location,app_package_name,version_code,apk_category,sast_tool_name,code_location,3rd_party_library_name
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r8 is violated due to the following reason:\n|- First parameter ""varReplacer1300"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer1300 = ""MD5"" @ line -1)",True,com/google/android/gms/internal/zzip.java,com.weblogy.acotonou.com,20,1k-5k,CogniCrypt,Android,com.google.android.gms::play-services-clearcut
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r7 is violated due to the following reason:\n|- First parameter ""varReplacer2348"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer2348 = ""MD5"" @ line -1)",True,com/google/android/gms/internal/ads/zzamu.java,com.winterfelltech.belarusian.keyboard,5,1k-5k,CogniCrypt,Android,com.google.android.gms::play-services-ads-base
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r5 is violated due to the following reason:\n|- First parameter ""varReplacer2821"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer2821 = ""MD5"" @ line -1)",True,com/google/android/gms/internal/ads/zzamu.java,com.winterfelltech.belarusian.keyboard,5,1k-5k,CogniCrypt,Android,com.google.android.gms::play-services-ads-base
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r7 is violated due to the following reason:\n|- First parameter ""varReplacer4417"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer4417 = ""MD5"" @ line 4)",True,com/google/android/gms/ads/internal/util/client/zzf.java,com.x2line.android.milkybaby,26144281,500k-1M,CogniCrypt,Utilities,Gson
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r4 is violated due to the following reason:\n|- First parameter ""varReplacer7081"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer7081 = ""MD5"" @ line 1)",True,com/google/android/gms/internal/consent_sdk/zzci.java,com.x2line.android.milkybaby,26144281,500k-1M,CogniCrypt,Utilities,Gson
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r5 is violated due to the following reason:\n|- First parameter ""$r0"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer5246 = ""MD5"" @ line 3)",True,com/google/android/gms/ads/internal/util/client/zzf.java,com.x2line.android.milkybaby,26144281,500k-1M,CogniCrypt,Utilities,Gson
"Operation on object of type java.security.KeyStore not completed. Expected call to one of the methods {getKey(java.lang.String, char[])}",False,com/yardi/systems/rentcafe/resident/thomassafran/astra/utils/Common.java,com.yardi.systems.rentcafe.resident.thomassafran.astra,2,<100,CogniCrypt,developer_written,not_applicable
Operation on object of type javax.crypto.CipherInputStream not completed. Expected call to one of the methods {close()},True,com/yardi/systems/rentcafe/resident/thomassafran/astra/utils/Common.java,com.yardi.systems.rentcafe.resident.thomassafran.astra,2,<100,CogniCrypt,developer_written,not_applicable
Second parameter was not properly generated as generatedCipher,False,com/yardi/systems/rentcafe/resident/thomassafran/astra/utils/Common.java,com.yardi.systems.rentcafe.resident.thomassafran.astra,2,<100,CogniCrypt,developer_written,not_applicable
"Call to init on object of type javax.crypto.Cipher is on a dataflow path with an incomplete operation. Potential missing call to one of the methods {doFinal(byte[]), update(byte[], int, int, byte[], int), doFinal(byte[], int, int, byte[], int), doFinal(byte[], int, int, byte[]), update(byte[]), update(byte[], int, int, byte[]), updateAAD(byte[], int, int), update(byte[], int, int), update(java.nio.ByteBuffer, java.nio.ByteBuffer), wrap(java.security.Key), updateAAD(byte[]), updateAAD(java.nio.ByteBuffer), doFinal(byte[], int, int), doFinal(java.nio.ByteBuffer, java.nio.ByteBuffer)}",False,com/yardi/systems/rentcafe/resident/thomassafran/astra/utils/Common.java,com.yardi.systems.rentcafe.resident.thomassafran.astra,2,<100,CogniCrypt,developer_written,not_applicable
"Call to init on object of type javax.crypto.Cipher is on a dataflow path with an incomplete operation. Potential missing call to one of the methods {doFinal(byte[]), update(byte[], int, int, byte[], int), doFinal(byte[], int, int, byte[], int), doFinal(byte[], int, int, byte[]), update(byte[]), update(byte[], int, int, byte[]), updateAAD(byte[], int, int), update(byte[], int, int), update(java.nio.ByteBuffer, java.nio.ByteBuffer), wrap(java.security.Key), updateAAD(byte[]), updateAAD(java.nio.ByteBuffer), doFinal(byte[], int, int), doFinal(java.nio.ByteBuffer, java.nio.ByteBuffer)}",False,com/yardi/systems/rentcafe/resident/thomassafran/astra/utils/Common.java,com.yardi.systems.rentcafe.resident.thomassafran.astra,2,<100,CogniCrypt,developer_written,not_applicable
Second parameter parameter was not properly generated as generatedPrivkey OR generatedKey OR generatedPubkey,False,com/yardi/systems/rentcafe/resident/thomassafran/astra/utils/Common.java,com.yardi.systems.rentcafe.resident.thomassafran.astra,2,<100,CogniCrypt,developer_written,not_applicable
Second parameter parameter was not properly generated as generatedPrivkey OR generatedKey OR generatedPubkey,False,com/yardi/systems/rentcafe/resident/thomassafran/astra/utils/Common.java,com.yardi.systems.rentcafe.resident.thomassafran.astra,2,<100,CogniCrypt,developer_written,not_applicable
"Constraint ""type in {JCEKS, JKS, DKS, PKCS11, PKCS12}"" on object $r5 is violated due to the following reason:\n|- First parameter ""varReplacer3084"" with value ""AndroidKeyStore"" should be any of {JCEKS, JKS, DKS, PKCS11, PKCS12} (extracted @ varReplacer3084 = ""AndroidKeyStore"" @ line 2850)",False,com/yardi/systems/rentcafe/resident/thomassafran/astra/utils/Common.java,com.yardi.systems.rentcafe.resident.thomassafran.astra,2,<100,CogniCrypt,developer_written,not_applicable
First parameter was not properly generated as preparedRSA,False,com/yardi/systems/rentcafe/resident/thomassafran/astra/utils/Common.java,com.yardi.systems.rentcafe.resident.thomassafran.astra,2,<100,CogniCrypt,developer_written,not_applicable
"Unexpected call to method ""load"" on object of type java.security.KeyStore. Expected a call to one of the following methods {getKey(java.lang.String, char[]), getEntry(java.lang.String, java.security.KeyStore$ProtectionParameter), setEntry(java.lang.String, java.security.KeyStore$Entry, java.security.KeyStore$ProtectionParameter)}",False,com/yardi/systems/rentcafe/resident/thomassafran/astra/views/FingerprintSetupFragment.java,com.yardi.systems.rentcafe.resident.thomassafran.astra,2,<100,CogniCrypt,developer_written,not_applicable
"Constraint ""alg(transformation) in {AES} => mode(transformation) in {GCM, CTR, CTS, CFB, OFB}"" on object $r4 is violated due to the following reason:\n|- Constraint ""alg(transformation) in {AES} => mode(transformation) in {GCM, CTR, CTS, CFB, OFB}"" evaluates to <false>:\n\t|- The left side ""alg(transformation) in {AES}"" evaluates to <true>:\n\t\t|- First parameter ""varReplacer6146"" (transformation) with value ""AES/CBC/PKCS7Padding"" satisfies the constraint in class com.yardi.systems.rentcafe.resident.thomassafran.astra.views.FingerprintSetupFragment @ $r4 = getInstance(varReplacer6146) @ line 447\n\t|- The right side ""mode(transformation) in {GCM, CTR, CTS, CFB, OFB}"" evaluates to <false>:\n\t\t|- First parameter ""varReplacer6146"" (transformation) with value ""AES/CBC/PKCS7Padding"" violates the constraint in class com.yardi.systems.rentcafe.resident.thomassafran.astra.views.FingerprintSetupFragment @ $r4 = getInstance(varReplacer6146) @ line 447",True,com/yardi/systems/rentcafe/resident/thomassafran/astra/views/FingerprintSetupFragment.java,com.yardi.systems.rentcafe.resident.thomassafran.astra,2,<100,CogniCrypt,developer_written,not_applicable
"Operation on object of type javax.crypto.Cipher not completed. Expected call to one of the methods {init(int, java.security.Key), init(int, java.security.Key, java.security.spec.AlgorithmParameterSpec, java.security.SecureRandom), init(int, java.security.Key, java.security.spec.AlgorithmParameterSpec), init(int, java.security.Key, java.security.AlgorithmParameters, java.security.SecureRandom), init(int, java.security.cert.Certificate), init(int, java.security.Key, java.security.SecureRandom), init(int, java.security.Key, java.security.AlgorithmParameters), init(int, java.security.cert.Certificate, java.security.SecureRandom)}",False,com/yardi/systems/rentcafe/resident/thomassafran/astra/views/FingerprintSetupFragment.java,com.yardi.systems.rentcafe.resident.thomassafran.astra,2,<100,CogniCrypt,developer_written,not_applicable
First parameter was not properly generated as generatedKeyStore,False,com/yardi/systems/rentcafe/resident/thomassafran/astra/webservices/WebServiceUtil.java,com.yardi.systems.rentcafe.resident.thomassafran.astra,2,<100,CogniCrypt,developer_written,not_applicable
"Call to init on object of type javax.crypto.Cipher is on a dataflow path with an incomplete operation. Potential missing call to one of the methods {doFinal(byte[]), update(byte[], int, int, byte[], int), doFinal(byte[], int, int, byte[], int), doFinal(byte[], int, int, byte[]), update(byte[]), update(byte[], int, int, byte[]), updateAAD(byte[], int, int), update(byte[], int, int), update(java.nio.ByteBuffer, java.nio.ByteBuffer), wrap(java.security.Key), updateAAD(byte[]), updateAAD(java.nio.ByteBuffer), doFinal(byte[], int, int), doFinal(java.nio.ByteBuffer, java.nio.ByteBuffer)}",False,com/yardi/systems/rentcafe/resident/thomassafran/astra/utils/Common.java,com.yardi.systems.rentcafe.resident.thomassafran.astra,2,<100,CogniCrypt,developer_written,not_applicable
Second parameter was not properly generated as generatedCipher,False,com/yardi/systems/rentcafe/resident/thomassafran/astra/utils/Common.java,com.yardi.systems.rentcafe.resident.thomassafran.astra,2,<100,CogniCrypt,developer_written,not_applicable
Second parameter parameter was not properly generated as generatedKey OR generatedPrivkey OR generatedPubkey,False,com/yardi/systems/rentcafe/resident/thomassafran/astra/utils/Common.java,com.yardi.systems.rentcafe.resident.thomassafran.astra,2,<100,CogniCrypt,developer_written,not_applicable
"Operation on object of type java.security.KeyStore not completed. Expected call to one of the methods {getKey(java.lang.String, char[])}",True,com/yardi/systems/rentcafe/resident/thomassafran/astra/utils/Common.java,com.yardi.systems.rentcafe.resident.thomassafran.astra,2,<100,CogniCrypt,developer_written,not_applicable
Second parameter parameter was not properly generated as generatedKey OR generatedPrivkey OR generatedPubkey,False,com/yardi/systems/rentcafe/resident/thomassafran/astra/utils/Common.java,com.yardi.systems.rentcafe.resident.thomassafran.astra,2,<100,CogniCrypt,developer_written,not_applicable
"Constraint ""alg(transformation) in {AES} => mode(transformation) in {GCM, CTR, CTS, CFB, OFB}"" on object $r3 is violated due to the following reason:\n|- Constraint ""alg(transformation) in {AES} => mode(transformation) in {GCM, CTR, CTS, CFB, OFB}"" evaluates to <false>:\n\t|- The left side ""alg(transformation) in {AES}"" evaluates to <true>:\n\t\t|- First parameter ""varReplacer2973"" (transformation) with value ""AES/CBC/PKCS7Padding"" satisfies the constraint in class com.yardi.systems.rentcafe.resident.thomassafran.astra.views.LoginEmailPasswordFragment @ $r3 = getInstance(varReplacer2973) @ line 915\n\t|- The right side ""mode(transformation) in {GCM, CTR, CTS, CFB, OFB}"" evaluates to <false>:\n\t\t|- First parameter ""varReplacer2973"" (transformation) with value ""AES/CBC/PKCS7Padding"" violates the constraint in class com.yardi.systems.rentcafe.resident.thomassafran.astra.views.LoginEmailPasswordFragment @ $r3 = getInstance(varReplacer2973) @ line 915",True,com/yardi/systems/rentcafe/resident/thomassafran/astra/views/LoginEmailPasswordFragment.java,com.yardi.systems.rentcafe.resident.thomassafran.astra,2,<100,CogniCrypt,developer_written,not_applicable
First parameter was not properly generated as randomized,True,com/yardi/systems/rentcafe/resident/thomassafran/astra/views/LoginEmailPasswordFragment.java,com.yardi.systems.rentcafe.resident.thomassafran.astra,2,<100,CogniCrypt,developer_written,not_applicable
"Operation on object of type javax.crypto.Cipher not completed. Expected call to one of the methods {init(int, java.security.Key), init(int, java.security.Key, java.security.spec.AlgorithmParameterSpec, java.security.SecureRandom), init(int, java.security.Key, java.security.spec.AlgorithmParameterSpec), init(int, java.security.Key, java.security.AlgorithmParameters, java.security.SecureRandom), init(int, java.security.cert.Certificate), init(int, java.security.Key, java.security.SecureRandom), init(int, java.security.Key, java.security.AlgorithmParameters), init(int, java.security.cert.Certificate, java.security.SecureRandom)}",False,com/yardi/systems/rentcafe/resident/thomassafran/astra/views/LoginEmailPasswordFragment.java,com.yardi.systems.rentcafe.resident.thomassafran.astra,2,<100,CogniCrypt,developer_written,not_applicable
"Constraint ""type in {JCEKS, JKS, DKS, PKCS11, PKCS12}"" on object $r4 is violated due to the following reason:\n|- First parameter ""varReplacer3001"" with value ""AndroidKeyStore"" should be any of {JCEKS, JKS, DKS, PKCS11, PKCS12} (extracted @ varReplacer3001 = ""AndroidKeyStore"" @ line 2810)",False,com/yardi/systems/rentcafe/resident/thomassafran/astra/utils/Common.java,com.yardi.systems.rentcafe.resident.thomassafran.astra,2,<100,CogniCrypt,developer_written,not_applicable
"Constraint ""type in {JCEKS, JKS, DKS, PKCS11, PKCS12}"" on object $r4 is violated due to the following reason:\n|- First parameter ""varReplacer3008"" with value ""AndroidKeyStore"" should be any of {JCEKS, JKS, DKS, PKCS11, PKCS12} (extracted @ varReplacer3008 = ""AndroidKeyStore"" @ line 2810)",False,com/yardi/systems/rentcafe/resident/thomassafran/astra/utils/Common.java,com.yardi.systems.rentcafe.resident.thomassafran.astra,2,<100,CogniCrypt,developer_written,not_applicable
"Operation on object of type java.security.KeyStore not completed. Expected call to one of the methods {getKey(java.lang.String, char[])}",False,com/yardi/systems/rentcafe/resident/thomassafran/astra/utils/Common.java,com.yardi.systems.rentcafe.resident.thomassafran.astra,2,<100,CogniCrypt,developer_written,not_applicable
"Call to init on object of type javax.crypto.Cipher is on a dataflow path with an incomplete operation. Potential missing call to one of the methods {doFinal(byte[]), update(byte[], int, int, byte[], int), doFinal(byte[], int, int, byte[], int), doFinal(byte[], int, int, byte[]), update(byte[]), update(byte[], int, int, byte[]), updateAAD(byte[], int, int), update(byte[], int, int), update(java.nio.ByteBuffer, java.nio.ByteBuffer), wrap(java.security.Key), updateAAD(byte[]), updateAAD(java.nio.ByteBuffer), doFinal(byte[], int, int), doFinal(java.nio.ByteBuffer, java.nio.ByteBuffer)}",True,com/yardi/systems/rentcafe/resident/thomassafran/astra/utils/Common.java,com.yardi.systems.rentcafe.resident.thomassafran.astra,2,<100,CogniCrypt,developer_written,not_applicable
Second parameter was not properly generated as generatedTrustManagers,True,com/amazonaws/http/UrlHttpClient.java,com.ymaa.waterstyle,6,1k-5k,CogniCrypt,Cloud,Amazon-AWS-IoT
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r8 is violated due to the following reason:\n|- First parameter ""varReplacer4175"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer4175 = ""MD5"" @ line 81)",True,com/ymaa/waterstyle/DownloadManager.java,com.ymaa.waterstyle,6,1k-5k,CogniCrypt,developer_written,not_applicable
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r2 is violated due to the following reason:\n|- First parameter ""varReplacer3003"" with value ""TLS"" should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer3003 = ""TLS"" @ line 291)",True,com/amazonaws/http/UrlHttpClient.java,com.ymaa.waterstyle,6,1k-5k,CogniCrypt,Cloud,Amazon-AWS-IoT
First parameter was not properly generated as generatedKeyManagers,False,com/amazonaws/http/UrlHttpClient.java,com.ymaa.waterstyle,6,1k-5k,CogniCrypt,Cloud,Amazon-AWS-IoT
Third parameter was not properly generated as randomized,False,com/amazonaws/http/UrlHttpClient.java,com.ymaa.waterstyle,6,1k-5k,CogniCrypt,Cloud,Amazon-AWS-IoT
Third parameter was not properly generated as randomized,False,okhttp3/OkHttpClient.java,com.zoop.caparao,107,1k-5k,CogniCrypt,Utilities,OkHttp
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r3 is violated due to the following reason:\n|- First parameter ""varReplacer3311"" with value ""TLS"" should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer3311 = ""TLS"" @ line 281)",True,okhttp3/OkHttpClient.java,com.zoop.caparao,107,1k-5k,CogniCrypt,Utilities,OkHttp
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r2 is violated due to the following reason:\n|- First parameter ""$r1"" with value ""SHA-1"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer8121 = ""SHA-1"" @ line 140)",True,okio/ByteString.java,com.zoop.caparao,107,1k-5k,CogniCrypt,Utilities,okio
Second parameter was not properly generated as generatedTrustManagers,False,com/zoop/zoopandroidsdk/sessions/Retrofit.java,com.zoop.caparao,107,1k-5k,CogniCrypt,Android,androidx.multidex::multidex-instrumentation
First parameter was not properly generated as generatedKeyManagers,False,okhttp3/OkHttpClient.java,com.zoop.caparao,107,1k-5k,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,False,okhttp3/OkHttpClient.java,com.zoop.caparao,107,1k-5k,CogniCrypt,Utilities,OkHttp
Third parameter was not properly generated as randomized,False,com/zoop/zoopandroidsdk/sessions/Retrofit.java,com.zoop.caparao,107,1k-5k,CogniCrypt,Android,androidx.multidex::multidex-instrumentation
First parameter was not properly generated as generatedKeyManagers,False,com/zoop/zoopandroidsdk/sessions/Retrofit.java,com.zoop.caparao,107,1k-5k,CogniCrypt,Android,androidx.multidex::multidex-instrumentation
First parameter was not properly generated as generatedKeyStore,False,okhttp3/OkHttpClient.java,com.zoop.caparao,107,1k-5k,CogniCrypt,Utilities,OkHttp
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r7 is violated due to the following reason:\n|- First parameter ""varReplacer3683"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer3683 = ""MD5"" @ line 4)",True,com/google/android/gms/internal/ads/zzcgg.java,conversor.conversaotaxasbasico.krwisk,37,<100,CogniCrypt,Utilities,Guava
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r5 is violated due to the following reason:\n|- First parameter ""varReplacer4706"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer4706 = ""MD5"" @ line 1)",True,com/google/android/gms/internal/ads/zzcgg.java,conversor.conversaotaxasbasico.krwisk,37,<100,CogniCrypt,Utilities,Guava
Second parameter was not properly generated as generatedTrustManagers,True,org/jsoup/helper/HttpConnection$Response.java,conversor.conversaotaxasbasico.krwisk,37,<100,CogniCrypt,Utilities,jsoup
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r4 is violated due to the following reason:\n|- First parameter ""varReplacer1317"" with value ""SSL"" should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer1317 = ""SSL"" @ line 831)",True,org/jsoup/helper/HttpConnection$Response.java,conversor.conversaotaxasbasico.krwisk,37,<100,CogniCrypt,Utilities,jsoup
First parameter was not properly generated as generatedKeyManagers,False,org/jsoup/helper/HttpConnection$Response.java,conversor.conversaotaxasbasico.krwisk,37,<100,CogniCrypt,Utilities,jsoup
First parameter was not properly generated as generatedKeyStore,False,okhttp3/OkHttpClient.java,countries.of.the.world,4,5k-10k,CogniCrypt,Utilities,okhttp
Second parameter was not properly generated as generatedTrustManagers,False,okhttp3/OkHttpClient.java,countries.of.the.world,4,5k-10k,CogniCrypt,Utilities,okhttp
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r3 is violated due to the following reason:\n|- First parameter ""varReplacer1618"" with value ""TLS"" should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer1618 = ""TLS"" @ line 224)",True,okhttp3/OkHttpClient.java,countries.of.the.world,4,5k-10k,CogniCrypt,Utilities,okhttp
Third parameter was not properly generated as randomized,False,okhttp3/OkHttpClient.java,countries.of.the.world,4,5k-10k,CogniCrypt,Utilities,okhttp
First parameter was not properly generated as generatedKeyManagers,False,okhttp3/OkHttpClient.java,countries.of.the.world,4,5k-10k,CogniCrypt,Utilities,okhttp
First parameter was not properly generated as generatedKeyManagers,False,de/danoeh/antennapod/net/ssl/AntennaPodSslSocketFactory.java,de.danoeh.antennapod,3080095,1M-5M,CogniCrypt,developer_written,not_applicable
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r1 is violated due to the following reason:\n|- First parameter ""varReplacer6584"" with value ""TLS"" should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer6584 = ""TLS"" @ line 44)",True,okhttp3/internal/platform/ConscryptPlatform.java,de.danoeh.antennapod,3080095,1M-5M,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyStore,False,de/danoeh/antennapod/net/ssl/BackportTrustManager.java,de.danoeh.antennapod,3080095,1M-5M,CogniCrypt,developer_written,not_applicable
First parameter was not properly generated as generatedKeyStore,False,okhttp3/internal/platform/ConscryptPlatform.java,de.danoeh.antennapod,3080095,1M-5M,CogniCrypt,Utilities,OkHttp
Third parameter was not properly generated as randomized,False,okhttp3/internal/platform/ConscryptPlatform.java,de.danoeh.antennapod,3080095,1M-5M,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyManagers,False,okhttp3/internal/platform/ConscryptPlatform.java,de.danoeh.antennapod,3080095,1M-5M,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,True,okhttp3/internal/platform/ConscryptPlatform.java,de.danoeh.antennapod,3080095,1M-5M,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyStore,False,okhttp3/internal/platform/OpenJSSEPlatform.java,de.danoeh.antennapod,3080095,1M-5M,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyStore,False,okhttp3/internal/platform/Platform.java,de.danoeh.antennapod,3080095,1M-5M,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyManagers,False,okhttp3/internal/platform/Platform.java,de.danoeh.antennapod,3080095,1M-5M,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyManagers,False,okhttp3/internal/platform/Platform.java,de.danoeh.antennapod,3080095,1M-5M,CogniCrypt,Utilities,OkHttp
Third parameter was not properly generated as randomized,False,okhttp3/internal/platform/Platform.java,de.danoeh.antennapod,3080095,1M-5M,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,True,okhttp3/internal/platform/Platform.java,de.danoeh.antennapod,3080095,1M-5M,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyManagers,False,okhttp3/internal/platform/Platform.java,de.danoeh.antennapod,3080095,1M-5M,CogniCrypt,Utilities,OkHttp
Third parameter was not properly generated as randomized,False,okhttp3/internal/platform/Platform.java,de.danoeh.antennapod,3080095,1M-5M,CogniCrypt,Utilities,OkHttp
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r1 is violated due to the following reason:\n|- First parameter ""varReplacer6586"" with value ""TLS"" should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer6586 = ""TLS"" @ line 75)",True,okhttp3/internal/platform/Platform.java,de.danoeh.antennapod,3080095,1M-5M,CogniCrypt,Utilities,OkHttp
Third parameter was not properly generated as randomized,False,okhttp3/internal/platform/Platform.java,de.danoeh.antennapod,3080095,1M-5M,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,True,okhttp3/internal/platform/Platform.java,de.danoeh.antennapod,3080095,1M-5M,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,True,de/danoeh/antennapod/net/ssl/AntennaPodSslSocketFactory.java,de.danoeh.antennapod,3080095,1M-5M,CogniCrypt,developer_written,not_applicable
Second parameter was not properly generated as generatedTrustManagers,True,de/danoeh/antennapod/net/ssl/AntennaPodSslSocketFactory.java,de.danoeh.antennapod,3080095,1M-5M,CogniCrypt,developer_written,not_applicable
Third parameter was not properly generated as randomized,False,de/danoeh/antennapod/net/ssl/AntennaPodSslSocketFactory.java,de.danoeh.antennapod,3080095,1M-5M,CogniCrypt,developer_written,not_applicable
First parameter was not properly generated as generatedKeyManagers,False,de/danoeh/antennapod/net/ssl/AntennaPodSslSocketFactory.java,de.danoeh.antennapod,3080095,1M-5M,CogniCrypt,developer_written,not_applicable
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r3 is violated due to the following reason:\n|- First parameter ""varReplacer13310"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer13310 = ""MD5"" @ line 65)",True,de/danoeh/antennapod/net/download/serviceinterface/FileNameGenerator.java,de.danoeh.antennapod,3080095,1M-5M,CogniCrypt,developer_written,not_applicable
Third parameter was not properly generated as randomized,False,de/danoeh/antennapod/net/ssl/AntennaPodSslSocketFactory.java,de.danoeh.antennapod,3080095,1M-5M,CogniCrypt,developer_written,not_applicable
"Constraint ""protocol in {TLSv1.2, TLSv1.3}"" on object $r1 is violated due to the following reason:\n|- First parameter ""varReplacer6590"" with value ""TLS"" should be any of {TLSv1.2, TLSv1.3} (extracted @ varReplacer6590 = ""TLS"" @ line 38)",True,okhttp3/internal/platform/BouncyCastlePlatform.java,de.danoeh.antennapod,3080095,1M-5M,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,True,okhttp3/internal/platform/Platform.java,de.danoeh.antennapod,3080095,1M-5M,CogniCrypt,Utilities,OkHttp
Third parameter was not properly generated as randomized,False,okhttp3/internal/platform/Platform.java,de.danoeh.antennapod,3080095,1M-5M,CogniCrypt,Utilities,OkHttp
Second parameter was not properly generated as generatedTrustManagers,True,okhttp3/internal/platform/Platform.java,de.danoeh.antennapod,3080095,1M-5M,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyManagers,False,okhttp3/internal/platform/Platform.java,de.danoeh.antennapod,3080095,1M-5M,CogniCrypt,Utilities,OkHttp
First parameter was not properly generated as generatedKeyStore,False,okhttp3/internal/platform/BouncyCastlePlatform.java,de.danoeh.antennapod,3080095,1M-5M,CogniCrypt,Utilities,OkHttp
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r7 is violated due to the following reason:\n|- First parameter ""varReplacer4002"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer4002 = ""MD5"" @ line 4)",True,com/google/android/gms/internal/ads/zzchh.java,de.nitri.bigfive,32,5k-10k,CogniCrypt,Utilities,Guava
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r1 is violated due to the following reason:\n|- First parameter ""varReplacer1918"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer1918 = ""MD5"" @ line 300)",True,com/facebook/appevents/AppEvent.java,de.nitri.bigfive,32,5k-10k,CogniCrypt,SocialMedia,Facebook-App-Links
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r3 is violated due to the following reason:\n|- First parameter ""$r2"" with value ""SHA-1"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer1259 = ""SHA-1"" @ line 282)\n|- First parameter ""$r2"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer2330 = ""MD5"" @ line 274)",True,com/facebook/internal/Utility.java,de.nitri.bigfive,32,5k-10k,CogniCrypt,SocialMedia,Facebook-App-Links
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r1 is violated due to the following reason:\n|- First parameter ""varReplacer2423"" with value ""MD5"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer2423 = ""MD5"" @ line 22)",True,com/facebook/appevents/internal/HashUtils.java,de.nitri.bigfive,32,5k-10k,CogniCrypt,SocialMedia,Facebook-App-Links
"Constraint ""algorithm in {SHA-256, SHA-384, SHA-512}"" on object $r7 is violated due to the following reason:\n|- First parameter ""varReplacer2404"" with value ""SHA1"" should be any of {SHA-256, SHA-384, SHA-512} (extracted @ varReplacer2404 = ""SHA1"" @ line 30)",True,com/facebook/internal/security/CertificateUtil.java,de.nitri.bigfive,32,5k-10k,CogniCrypt,SocialMedia,Facebook-App-Links
